id,amount,created_at,completed_at,merchant_id,shopper_id,week
2957,73.93,2018-02-06 04:19:00.000000,2018-02-07 14:22:58.000000,13,279,
2958,94.23,2018-02-06 08:01:00.000000,2018-02-07 21:22:56.000000,6,48,
2959,142.77,2018-02-06 14:11:00.000000,2018-02-08 22:37:00.000000,5,31,
2960,192.75,2018-02-06 17:53:00.000000,2018-02-08 20:24:49.000000,12,222,
2961,434.58,2018-02-06 22:12:00.000000,2018-02-08 06:04:32.000000,10,319,
2962,236.19,2018-02-07 03:00:00.000000,2018-02-08 13:54:52.000000,6,303,
2963,128.8,2018-02-07 07:48:00.000000,2018-02-09 17:51:04.000000,7,240,
2964,196.9,2018-02-07 12:00:00.000000,2018-02-08 13:48:09.000000,12,71,
2965,107.13,2018-02-07 17:24:00.000000,2018-02-09 17:38:58.000000,1,226,
2966,41.65,2018-02-07 21:00:00.000000,2018-02-09 12:58:35.000000,13,229,
2967,333.76,2018-02-08 03:16:00.000000,2018-02-09 08:04:03.000000,4,333,
2968,207.42,2018-02-08 09:48:00.000000,2018-02-10 16:44:06.000000,2,338,
2969,270.79,2018-02-08 11:26:00.000000,2018-02-10 16:51:22.000000,8,64,
2970,68.31,2018-02-08 18:47:00.000000,2018-02-11 12:00:09.000000,12,163,
2971,112.23,2018-02-08 23:41:00.000000,2018-02-10 17:25:32.000000,8,295,
2972,87.89,2018-02-09 05:20:00.000000,2018-02-10 08:22:24.000000,1,12,
2973,72.97,2018-02-09 10:00:00.000000,2018-02-11 21:53:08.000000,12,93,
2974,272.08,2018-02-09 14:40:00.000000,2018-02-11 10:31:11.000000,6,125,
2975,25.97,2018-02-09 19:20:00.000000,2018-02-12 00:18:09.000000,11,211,
2976,378.32,2018-02-10 00:34:00.000000,2018-02-12 05:40:19.000000,8,185,
2977,83.64,2018-02-10 03:58:00.000000,2018-02-12 20:51:22.000000,5,266,
2978,137.75,2018-02-10 09:04:00.000000,2018-02-11 09:11:07.000000,5,208,
2979,149.27,2018-02-10 13:02:00.000000,2018-02-12 08:57:43.000000,13,297,
2980,256.5,2018-02-10 17:00:00.000000,2018-02-13 04:05:27.000000,14,224,
2981,40.36,2018-02-10 20:24:00.000000,2018-02-12 07:03:54.000000,10,89,
2982,147.14,2018-02-11 01:32:00.000000,2018-02-13 00:33:10.000000,6,267,
2983,117.87,2018-02-11 08:26:00.000000,2018-02-12 13:45:20.000000,5,335,
2984,339.54,2018-02-11 13:02:00.000000,2018-02-13 06:22:31.000000,12,261,
2985,220.43,2018-02-11 19:10:00.000000,2018-02-12 20:08:23.000000,9,365,
2986,266.49,2018-02-11 19:56:00.000000,2018-02-14 09:48:16.000000,2,159,
2987,412.16,2018-02-12 00:58:00.000000,2018-02-13 22:48:27.000000,3,123,
2988,205.66,2018-02-12 04:21:00.000000,2018-02-14 07:21:53.000000,10,242,
2989,142.99,2018-02-12 07:44:00.000000,2018-02-14 09:43:09.000000,6,143,
2990,383.94,2018-02-12 12:05:00.000000,2018-02-14 04:21:28.000000,11,197,
2991,251.92,2018-02-12 15:28:00.000000,2018-02-15 03:28:49.000000,9,100,
2992,339.33,2018-02-12 19:49:00.000000,2018-02-13 22:44:15.000000,3,76,
2993,108.38,2018-02-13 00:37:00.000000,2018-02-14 20:02:06.000000,7,333,
2994,381.54,2018-02-13 04:19:00.000000,2018-02-14 08:12:27.000000,14,275,
2995,381.25,2018-02-13 09:52:00.000000,2018-02-14 22:11:33.000000,9,174,
2996,219.45,2018-02-13 16:02:00.000000,2018-02-15 19:18:29.000000,13,196,
2997,75.83,2018-02-13 20:21:00.000000,2018-02-15 10:23:01.000000,3,168,
2998,255.36,2018-02-14 01:50:00.000000,2018-02-16 20:00:54.000000,10,230,
2999,172.48,2018-02-14 09:10:00.000000,2018-02-15 09:57:15.000000,7,80,
3000,174.81,2018-02-14 16:30:00.000000,2018-02-17 08:10:37.000000,12,263,
3001,30.64,2018-02-14 22:55:00.000000,2018-02-16 18:35:44.000000,7,189,
3002,437.22,2018-02-15 00:57:00.000000,2018-02-17 18:06:43.000000,2,349,
3003,346.8,2018-02-15 01:54:00.000000,2018-02-16 09:03:03.000000,1,54,
3004,56.93,2018-02-15 08:33:00.000000,2018-02-16 19:49:54.000000,3,328,
3005,224.39,2018-02-15 14:15:00.000000,2018-02-16 14:51:47.000000,13,221,
3006,216.84,2018-02-15 19:57:00.000000,2018-02-18 05:11:53.000000,2,174,
3007,178.23,2018-02-16 02:32:00.000000,2018-02-18 08:01:52.000000,5,256,
3008,284.84,2018-02-16 08:14:00.000000,2018-02-18 07:41:39.000000,7,22,
3009,142.49,2018-02-16 13:18:00.000000,2018-02-18 18:27:34.000000,11,192,
3010,421.24,2018-02-16 18:22:00.000000,2018-02-18 22:01:16.000000,4,128,
3011,446.22,2018-02-16 22:10:00.000000,2018-02-18 04:57:07.000000,5,341,
3012,194.91,2018-02-17 02:25:00.000000,2018-02-19 19:02:04.000000,13,360,
3013,340.99,2018-02-17 05:48:00.000000,2018-02-18 09:14:52.000000,14,284,
3014,359.26,2018-02-17 09:11:00.000000,2018-02-18 19:45:26.000000,3,96,
3015,450.04,2018-02-17 12:05:00.000000,2018-02-19 00:57:58.000000,4,181,
3016,31.67,2018-02-17 15:57:00.000000,2018-02-20 01:31:21.000000,3,120,
3017,248.67,2018-02-17 20:18:00.000000,2018-02-18 21:28:31.000000,11,346,
3018,98.47,2018-02-18 02:24:00.000000,2018-02-20 12:14:01.000000,9,366,
3019,421.84,2018-02-18 12:00:00.000000,2018-02-19 13:57:44.000000,10,91,
3020,73.67,2018-02-18 13:12:00.000000,2018-02-20 23:02:58.000000,10,182,
3021,440.35,2018-02-18 21:36:00.000000,2018-02-21 11:02:13.000000,3,112,
3022,366.75,2018-02-19 04:12:00.000000,2018-02-20 22:53:14.000000,7,98,
3023,108.81,2018-02-19 09:06:00.000000,2018-02-21 23:24:37.000000,2,303,
3024,402.68,2018-02-19 14:42:00.000000,2018-02-22 05:38:55.000000,4,209,
3025,86.88,2018-02-19 19:36:00.000000,2018-02-21 10:20:08.000000,7,90,
3026,246.73,2018-02-20 01:30:00.000000,2018-02-21 11:07:00.000000,1,375,
3027,113.47,2018-02-20 10:30:00.000000,2018-02-21 19:11:19.000000,6,45,
3028,284.13,2018-02-20 15:45:00.000000,2018-02-23 00:52:18.000000,6,47,
3029,442.71,2018-02-20 21:00:00.000000,2018-02-22 11:23:18.000000,9,246,
3030,279.92,2018-02-21 03:00:00.000000,2018-02-22 16:02:35.000000,9,258,
3031,161.8,2018-02-21 06:00:00.000000,2018-02-23 21:38:18.000000,4,57,
3032,426.6,2018-02-21 09:30:00.000000,2018-02-23 01:52:47.000000,13,61,
3033,287.83,2018-02-21 13:00:00.000000,2018-02-23 07:45:29.000000,5,84,
3034,248.06,2018-02-21 17:00:00.000000,2018-02-23 19:40:18.000000,1,149,
3035,35.5,2018-02-21 21:00:00.000000,2018-02-24 03:13:32.000000,10,336,
3036,70.31,2018-02-21 22:00:00.000000,2018-02-23 21:07:47.000000,7,250,
3037,151.48,2018-02-21 22:30:00.000000,2018-02-24 06:32:54.000000,11,223,
3038,63.2,2018-02-22 02:48:00.000000,2018-02-23 06:32:21.000000,11,378,
3039,143.62,2018-02-22 06:04:00.000000,2018-02-23 12:44:20.000000,1,252,
3040,228.3,2018-02-22 09:48:00.000000,2018-02-24 04:36:19.000000,2,141,
3041,53.53,2018-02-22 14:00:00.000000,2018-02-24 15:40:15.000000,9,314,
3042,202.36,2018-02-22 17:44:00.000000,2018-02-24 17:32:10.000000,10,230,
3043,114.76,2018-02-22 21:28:00.000000,2018-02-24 07:09:02.000000,10,380,
3044,420.24,2018-02-23 01:30:00.000000,2018-02-24 23:00:53.000000,10,353,
3045,345.28,2018-02-23 06:00:00.000000,2018-02-25 23:15:10.000000,6,117,
3046,399.66,2018-02-23 09:30:00.000000,2018-02-26 02:17:32.000000,4,256,
3047,250.24,2018-02-23 13:00:00.000000,2018-02-26 04:57:45.000000,9,172,
3048,139.89,2018-02-23 16:00:00.000000,2018-02-26 03:15:30.000000,4,397,
3049,99.81,2018-02-23 21:00:00.000000,2018-02-25 23:42:49.000000,6,285,
3050,343.55,2018-02-24 03:20:00.000000,2018-02-25 19:05:33.000000,10,335,
3051,132.34,2018-02-24 08:40:00.000000,2018-02-26 21:49:46.000000,1,157,
3052,336.02,2018-02-24 12:40:00.000000,2018-02-26 14:04:00.000000,11,205,
3053,244.89,2018-02-24 13:20:00.000000,2018-02-26 16:22:56.000000,1,125,
3054,93.08,2018-02-24 18:00:00.000000,2018-02-27 04:13:50.000000,5,357,
3055,305.25,2018-02-25 00:00:00.000000,2018-02-27 10:37:13.000000,12,16,
3056,403.82,2018-02-25 03:44:00.000000,2018-02-27 15:37:08.000000,4,372,
3057,144.67,2018-02-25 08:00:00.000000,2018-02-27 19:44:02.000000,2,366,
3058,301.22,2018-02-25 11:12:00.000000,2018-02-27 19:19:31.000000,13,46,
3059,38.16,2018-02-25 14:24:00.000000,2018-02-28 01:27:26.000000,13,240,
3060,307.69,2018-02-25 18:40:00.000000,2018-02-28 12:53:10.000000,1,260,
3061,93.31,2018-02-25 22:24:00.000000,2018-02-27 16:23:05.000000,5,104,
3062,374.53,2018-02-26 03:36:00.000000,2018-02-28 14:08:33.000000,13,77,
3063,294.5,2018-02-26 12:00:00.000000,2018-02-28 15:07:45.000000,1,316,
3064,266.89,2018-02-26 19:12:00.000000,2018-02-27 20:07:24.000000,8,122,
3065,359.45,2018-02-27 02:39:00.000000,2018-03-01 02:11:13.000000,10,351,
3066,268.65,2018-02-27 12:22:00.000000,2018-02-28 20:09:33.000000,7,194,
3067,268.69,2018-02-27 17:40:00.000000,2018-03-01 21:02:25.000000,1,271,
3068,341.47,2018-02-27 22:58:00.000000,2018-03-02 15:36:01.000000,11,37,
3069,152.18,2018-02-28 03:44:00.000000,2018-03-01 09:40:47.000000,8,21,
3070,240.63,2018-02-28 05:08:00.000000,2018-03-02 23:13:20.000000,13,300,
3071,146.87,2018-02-28 05:36:00.000000,2018-03-02 18:37:56.000000,14,178,
3072,349.74,2018-02-28 09:20:00.000000,2018-03-02 10:11:53.000000,12,79,
3073,323.13,2018-02-28 13:04:00.000000,2018-03-01 13:50:30.000000,6,378,
3074,45.63,2018-02-28 15:52:00.000000,2018-03-01 22:28:34.000000,13,137,
3075,39.6,2018-02-28 20:04:00.000000,2018-03-03 14:15:20.000000,6,393,
3076,255.47,2018-03-01 02:51:00.000000,2018-03-02 18:15:44.000000,11,365,
3077,261.8,2018-03-01 08:33:00.000000,2018-03-03 07:40:47.000000,14,55,
3078,450.89,2018-03-01 18:03:00.000000,2018-03-03 23:55:08.000000,13,396,
3079,301.62,2018-03-01 23:45:00.000000,2018-03-03 06:51:43.000000,11,61,
3080,205.53,2018-03-02 08:15:00.000000,2018-03-04 08:51:29.000000,10,345,
3081,90.62,2018-03-02 14:40:00.000000,2018-03-05 06:29:08.000000,8,21,
3082,57.45,2018-03-02 21:05:00.000000,2018-03-04 03:57:45.000000,12,186,
3083,187.93,2018-03-03 02:28:00.000000,2018-03-04 06:01:01.000000,3,239,
3084,385.78,2018-03-03 08:01:00.000000,2018-03-05 16:17:35.000000,8,65,
3085,186.31,2018-03-03 12:20:00.000000,2018-03-05 23:19:11.000000,6,125,
3086,83.63,2018-03-03 17:16:00.000000,2018-03-05 15:23:40.000000,3,210,
3087,312.21,2018-03-03 18:30:00.000000,2018-03-05 22:16:37.000000,7,54,
3088,258.13,2018-03-03 19:07:00.000000,2018-03-05 20:23:11.000000,11,21,
3089,208.53,2018-03-04 04:48:00.000000,2018-03-05 14:49:15.000000,5,106,
3090,303.49,2018-03-04 12:00:00.000000,2018-03-05 19:08:00.000000,7,378,
3091,73.05,2018-03-04 20:24:00.000000,2018-03-07 08:55:42.000000,12,240,
3092,291.05,2018-03-05 03:30:00.000000,2018-03-07 00:16:43.000000,13,24,
3093,200.8,2018-03-05 08:45:00.000000,2018-03-07 17:39:05.000000,2,343,
3094,177.14,2018-03-05 12:15:00.000000,2018-03-07 03:56:08.000000,12,208,
3095,357.31,2018-03-05 19:15:00.000000,2018-03-07 10:12:01.000000,7,28,
3096,105.69,2018-03-06 00:58:00.000000,2018-03-08 00:08:05.000000,14,94,
3097,248.82,2018-03-06 04:21:00.000000,2018-03-08 16:42:37.000000,9,8,
3098,31.54,2018-03-06 07:44:00.000000,2018-03-08 07:26:27.000000,6,294,
3099,336.52,2018-03-06 12:05:00.000000,2018-03-07 19:50:16.000000,14,214,
3100,137.16,2018-03-06 15:28:00.000000,2018-03-09 00:28:01.000000,13,117,
3101,212.5,2018-03-06 19:49:00.000000,2018-03-08 07:50:09.000000,12,231,
3102,435.4,2018-03-06 22:43:00.000000,2018-03-08 22:29:42.000000,11,349,
3103,233.66,2018-03-07 01:06:00.000000,2018-03-08 03:05:59.000000,9,361,
3104,435.89,2018-03-07 01:39:00.000000,2018-03-09 01:52:50.000000,9,189,
3105,263.55,2018-03-07 05:30:00.000000,2018-03-08 07:56:50.000000,8,316,
3106,353.98,2018-03-07 09:21:00.000000,2018-03-08 14:53:03.000000,4,298,
3107,140.58,2018-03-07 14:51:00.000000,2018-03-09 20:32:11.000000,14,327,
3108,328.84,2018-03-07 18:42:00.000000,2018-03-09 18:41:33.000000,9,226,
3109,239.41,2018-03-07 23:06:00.000000,2018-03-09 19:27:15.000000,11,311,
3110,416.02,2018-03-08 02:30:00.000000,2018-03-09 07:51:14.000000,11,84,
3111,182.18,2018-03-08 06:30:00.000000,2018-03-10 11:33:15.000000,5,357,
3112,56.38,2018-03-08 10:00:00.000000,2018-03-10 16:41:39.000000,7,14,
3113,37.27,2018-03-08 13:00:00.000000,2018-03-10 05:23:29.000000,5,165,
3114,191.41,2018-03-08 17:00:00.000000,2018-03-09 22:27:42.000000,13,176,
3115,286.96,2018-03-08 20:30:00.000000,2018-03-11 00:18:49.000000,12,351,
3116,192.09,2018-03-09 00:00:00.000000,2018-03-10 04:19:22.000000,6,355,
3117,411.3,2018-03-09 05:24:00.000000,2018-03-10 14:11:34.000000,1,352,
3118,164.79,2018-03-09 09:36:00.000000,2018-03-12 02:09:41.000000,10,302,
3119,167.19,2018-03-09 13:12:00.000000,2018-03-11 14:50:48.000000,1,191,
3120,183.04,2018-03-09 18:36:00.000000,2018-03-11 05:11:04.000000,4,8,
3121,129.62,2018-03-09 19:12:00.000000,2018-03-12 09:59:50.000000,13,105,
3122,140.2,2018-03-10 00:00:00.000000,2018-03-12 09:52:31.000000,9,165,
3123,200,2018-03-10 03:37:00.000000,2018-03-11 14:04:25.000000,6,19,
3124,435.68,2018-03-10 06:43:00.000000,2018-03-11 17:31:13.000000,10,308,
3125,86.14,2018-03-10 11:22:00.000000,2018-03-12 23:04:59.000000,6,222,
3126,281.2,2018-03-10 14:28:00.000000,2018-03-11 17:39:36.000000,7,1,
3127,199.69,2018-03-10 18:36:00.000000,2018-03-13 11:41:37.000000,1,68,
3128,395.16,2018-03-10 22:44:00.000000,2018-03-13 13:25:01.000000,8,78,
3129,43.89,2018-03-11 04:20:00.000000,2018-03-12 04:24:58.000000,5,376,
3130,186.54,2018-03-11 10:50:00.000000,2018-03-13 11:17:08.000000,11,312,
3131,75.27,2018-03-11 18:25:00.000000,2018-03-13 06:42:18.000000,12,58,
3132,390.46,2018-03-12 01:02:00.000000,2018-03-14 06:24:11.000000,6,321,
3133,99.12,2018-03-12 05:10:00.000000,2018-03-13 05:53:42.000000,8,297,
3134,141.24,2018-03-12 08:47:00.000000,2018-03-15 01:28:51.000000,7,318,
3135,51.15,2018-03-12 12:24:00.000000,2018-03-14 07:00:08.000000,9,63,
3136,269.69,2018-03-12 15:30:00.000000,2018-03-15 07:44:49.000000,8,394,
3137,183.78,2018-03-12 19:38:00.000000,2018-03-15 10:30:35.000000,14,246,
3138,30.56,2018-03-12 22:13:00.000000,2018-03-14 12:29:45.000000,13,339,
3139,424.42,2018-03-12 22:44:00.000000,2018-03-14 19:51:19.000000,10,96,
3140,377.34,2018-03-13 03:00:00.000000,2018-03-15 18:18:21.000000,11,388,
3141,251.57,2018-03-13 06:00:00.000000,2018-03-14 10:17:29.000000,3,398,
3142,239.36,2018-03-13 09:30:00.000000,2018-03-15 08:25:35.000000,10,231,
3143,223.16,2018-03-13 15:30:00.000000,2018-03-16 08:13:55.000000,10,302,
3144,420.47,2018-03-13 18:30:00.000000,2018-03-16 12:57:17.000000,2,148,
3145,398.26,2018-03-13 21:30:00.000000,2018-03-15 21:46:30.000000,14,36,
3146,400.25,2018-03-14 03:06:00.000000,2018-03-15 13:51:31.000000,2,307,
3147,433.81,2018-03-14 10:20:00.000000,2018-03-16 12:30:19.000000,12,396,
3148,339.16,2018-03-14 19:38:00.000000,2018-03-15 22:22:01.000000,11,86,
3149,167.52,2018-03-15 02:28:00.000000,2018-03-16 09:43:12.000000,3,82,
3150,113.46,2018-03-15 07:24:00.000000,2018-03-17 10:16:57.000000,10,324,
3151,183.72,2018-03-15 11:43:00.000000,2018-03-17 03:04:42.000000,11,135,
3152,322.82,2018-03-15 17:16:00.000000,2018-03-17 16:37:10.000000,9,105,
3153,431.13,2018-03-15 21:35:00.000000,2018-03-17 22:17:09.000000,10,215,
3154,174.18,2018-03-16 03:16:00.000000,2018-03-18 19:34:24.000000,12,28,
3155,249.06,2018-03-16 06:32:00.000000,2018-03-17 11:18:56.000000,12,25,
3156,49.99,2018-03-16 07:21:00.000000,2018-03-18 07:43:12.000000,14,186,
3157,235.47,2018-03-16 13:04:00.000000,2018-03-17 17:32:27.000000,7,294,
3158,124.3,2018-03-16 18:47:00.000000,2018-03-18 15:51:43.000000,13,382,
3159,71.45,2018-03-17 00:38:00.000000,2018-03-19 03:52:51.000000,2,211,
3160,194.54,2018-03-17 06:58:00.000000,2018-03-19 07:41:45.000000,7,230,
3161,227.69,2018-03-17 12:02:00.000000,2018-03-19 08:02:49.000000,3,128,
3162,46.04,2018-03-17 17:06:00.000000,2018-03-19 03:37:09.000000,12,318,
3163,425.81,2018-03-17 22:48:00.000000,2018-03-20 05:54:01.000000,12,133,
3164,411.37,2018-03-18 03:12:00.000000,2018-03-20 09:12:51.000000,2,268,
3165,212.66,2018-03-18 07:28:00.000000,2018-03-20 15:17:01.000000,9,167,
3166,36.13,2018-03-18 11:12:00.000000,2018-03-20 19:12:20.000000,7,126,
3167,201.19,2018-03-18 14:24:00.000000,2018-03-19 21:53:59.000000,5,59,
3168,105.9,2018-03-18 18:08:00.000000,2018-03-20 04:22:58.000000,2,253,
3169,291.39,2018-03-19 00:32:00.000000,2018-03-20 14:08:29.000000,3,335,
3170,122.71,2018-03-19 04:16:00.000000,2018-03-20 13:49:56.000000,12,392,
3171,446.21,2018-03-19 08:32:00.000000,2018-03-20 12:59:22.000000,2,173,
3172,401.04,2018-03-19 09:36:00.000000,2018-03-21 05:17:56.000000,9,280,
3173,229.19,2018-03-19 10:08:00.000000,2018-03-20 18:21:49.000000,12,142,
3174,423.57,2018-03-19 13:52:00.000000,2018-03-22 03:11:54.000000,14,101,
3175,330.7,2018-03-19 17:04:00.000000,2018-03-21 14:46:28.000000,13,321,
3176,396.62,2018-03-19 20:48:00.000000,2018-03-21 21:47:28.000000,1,158,
3177,203.89,2018-03-20 01:12:00.000000,2018-03-22 15:50:38.000000,11,394,
3178,203.51,2018-03-20 06:36:00.000000,2018-03-22 09:14:39.000000,2,139,
3179,192.16,2018-03-20 10:48:00.000000,2018-03-22 15:24:54.000000,4,241,
3180,133.97,2018-03-20 16:12:00.000000,2018-03-23 00:00:34.000000,6,1,
3181,173.99,2018-03-20 20:24:00.000000,2018-03-23 05:43:43.000000,7,99,
3182,72.38,2018-03-21 00:30:00.000000,2018-03-22 06:20:37.000000,3,392,
3183,441.51,2018-03-21 04:00:00.000000,2018-03-23 22:04:41.000000,12,243,
3184,339.63,2018-03-21 07:00:00.000000,2018-03-23 15:43:36.000000,3,238,
3185,100.5,2018-03-21 10:00:00.000000,2018-03-22 14:17:12.000000,1,251,
3186,367.93,2018-03-21 14:30:00.000000,2018-03-23 02:55:45.000000,9,154,
3187,89.62,2018-03-21 17:30:00.000000,2018-03-23 17:41:35.000000,1,238,
3188,144.52,2018-03-21 22:00:00.000000,2018-03-23 11:59:35.000000,8,370,
3189,101.94,2018-03-22 02:03:00.000000,2018-03-23 16:22:45.000000,13,96,
3190,178.39,2018-03-22 03:25:00.000000,2018-03-23 08:11:34.000000,11,284,
3191,281.11,2018-03-22 04:06:00.000000,2018-03-24 11:33:42.000000,8,22,
3192,403.75,2018-03-22 09:34:00.000000,2018-03-24 21:18:34.000000,3,255,
3193,435.45,2018-03-22 17:05:00.000000,2018-03-24 10:17:38.000000,12,26,
3194,180.7,2018-03-22 22:33:00.000000,2018-03-24 11:27:59.000000,6,189,
3195,300.22,2018-03-23 05:36:00.000000,2018-03-25 20:54:16.000000,7,86,
3196,322.98,2018-03-23 11:12:00.000000,2018-03-26 00:30:50.000000,14,114,
3197,256.66,2018-03-23 20:00:00.000000,2018-03-25 10:12:59.000000,5,9,
3198,286,2018-03-24 01:48:00.000000,2018-03-25 16:35:07.000000,6,309,
3199,35.24,2018-03-24 05:24:00.000000,2018-03-25 08:43:24.000000,14,317,
3200,355.96,2018-03-24 09:00:00.000000,2018-03-25 23:37:37.000000,5,398,
3201,245.18,2018-03-24 13:48:00.000000,2018-03-26 14:59:17.000000,4,69,
3202,310.33,2018-03-24 19:12:00.000000,2018-03-27 00:50:56.000000,14,65,
3203,433.96,2018-03-24 22:48:00.000000,2018-03-26 09:27:45.000000,5,99,
3204,292.55,2018-03-25 04:47:00.000000,2018-03-26 11:32:53.000000,3,246,
3205,111.23,2018-03-25 08:53:00.000000,2018-03-26 09:24:09.000000,7,207,
3206,303.23,2018-03-25 13:40:00.000000,2018-03-27 18:33:23.000000,2,248,
3207,239.86,2018-03-25 14:21:00.000000,2018-03-28 06:38:16.000000,12,214,
3208,147.39,2018-03-25 20:30:00.000000,2018-03-27 01:02:31.000000,11,346,
3209,115.62,2018-03-26 00:32:00.000000,2018-03-27 14:36:58.000000,11,120,
3210,93.16,2018-03-26 03:44:00.000000,2018-03-28 04:57:52.000000,13,396,
3211,52.13,2018-03-26 08:32:00.000000,2018-03-28 19:25:35.000000,10,310,
3212,348.96,2018-03-26 12:16:00.000000,2018-03-28 21:49:54.000000,13,47,
3213,198.1,2018-03-26 15:28:00.000000,2018-03-28 18:36:07.000000,13,166,
3214,437.31,2018-03-26 20:16:00.000000,2018-03-28 18:31:56.000000,11,72,
3215,409.24,2018-03-27 00:00:00.000000,2018-03-29 12:28:45.000000,10,304,
3216,279.28,2018-03-27 03:12:00.000000,2018-03-28 11:14:18.000000,14,89,
3217,185.04,2018-03-27 06:56:00.000000,2018-03-29 10:52:23.000000,12,15,
3218,418.24,2018-03-27 10:08:00.000000,2018-03-28 12:48:52.000000,14,225,
3219,312.46,2018-03-27 13:52:00.000000,2018-03-29 14:58:37.000000,11,34,
3220,195.56,2018-03-27 17:36:00.000000,2018-03-28 22:04:58.000000,7,55,
3221,280.15,2018-03-27 21:20:00.000000,2018-03-29 04:44:59.000000,2,222,
3222,88.74,2018-03-28 02:52:00.000000,2018-03-29 21:07:54.000000,8,195,
3223,198.18,2018-03-28 07:53:00.000000,2018-03-29 09:18:17.000000,14,207,
3224,358.11,2018-03-28 11:28:00.000000,2018-03-31 00:46:21.000000,2,339,
3225,75.22,2018-03-28 12:11:00.000000,2018-03-29 20:44:20.000000,11,160,
3226,430.93,2018-03-28 17:55:00.000000,2018-03-30 19:05:50.000000,5,250,
3227,224.16,2018-03-28 23:39:00.000000,2018-03-30 13:39:31.000000,9,81,
3228,119.21,2018-03-29 08:15:00.000000,2018-03-30 23:28:11.000000,1,292,
3229,126.02,2018-03-29 14:15:00.000000,2018-03-31 11:06:12.000000,2,355,
3230,177.37,2018-03-29 18:45:00.000000,2018-03-31 05:07:56.000000,12,16,
3231,409.07,2018-03-30 00:00:00.000000,2018-03-31 05:59:30.000000,9,354,
3232,214.03,2018-03-30 04:40:00.000000,2018-03-31 22:58:53.000000,1,219,
3233,183,2018-03-30 08:45:00.000000,2018-04-01 12:20:57.000000,13,355,
3234,47.48,2018-03-30 12:15:00.000000,2018-03-31 19:39:44.000000,9,261,
3235,131.51,2018-03-30 17:30:00.000000,2018-04-01 04:13:38.000000,3,315,
3236,331.92,2018-03-30 21:35:00.000000,2018-04-02 13:52:13.000000,1,170,
3237,196.17,2018-03-31 02:27:00.000000,2018-04-02 20:37:22.000000,8,125,
3238,201.91,2018-03-31 08:59:00.000000,2018-04-02 05:00:32.000000,13,158,
3239,43.59,2018-03-31 13:53:00.000000,2018-04-03 02:35:34.000000,2,324,
3240,89.99,2018-03-31 18:47:00.000000,2018-04-02 19:07:00.000000,4,174,
43,217.72,2018-01-02 09:58:00.000000,2018-01-04 14:03:34.000000,8,398,1
42,239.85,2018-01-02 09:12:00.000000,2018-01-04 23:38:21.000000,14,262,1
49,97.68,2018-01-02 18:24:00.000000,2018-01-05 07:12:50.000000,12,81,1
48,332.95,2018-01-02 16:06:00.000000,2018-01-05 06:08:53.000000,6,323,1
202,419.62,2018-01-08 14:00:00.000000,2018-01-10 11:38:41.000000,1,253,2
54,251.08,2018-01-02 22:14:00.000000,2018-01-04 18:08:36.000000,11,245,1
459,57.19,2018-01-16 18:09:00.000000,2018-01-19 04:34:03.000000,14,302,3
2868,241.35,2018-01-19 10:40:00.000000,2018-01-20 22:10:13.000000,1,267,3
59,112.22,2018-01-03 05:00:00.000000,2018-01-05 14:53:46.000000,7,310,1
58,203.16,2018-01-03 03:00:00.000000,2018-01-04 13:55:59.000000,7,365,1
29,287.22,2018-01-01 19:57:00.000000,2018-01-03 00:33:58.000000,10,328,1
28,367.13,2018-01-01 19:00:00.000000,2018-01-03 11:46:44.000000,5,353,1
19,188.44,2018-01-01 05:42:00.000000,2018-01-02 18:03:55.000000,14,217,1
18,415.3,2018-01-01 04:45:00.000000,2018-01-03 05:13:16.000000,7,354,1
25,47.35,2018-01-01 13:18:00.000000,2018-01-03 13:01:58.000000,13,122,1
24,377.13,2018-01-01 12:21:00.000000,2018-01-03 15:16:48.000000,10,110,1
31,172.46,2018-01-01 21:51:00.000000,2018-01-04 07:38:03.000000,12,364,1
30,288.71,2018-01-01 20:54:00.000000,2018-01-03 20:05:47.000000,8,327,1
21,419.77,2018-01-01 08:33:00.000000,2018-01-03 04:11:46.000000,5,87,1
20,65.99,2018-01-01 06:39:00.000000,2018-01-02 16:41:25.000000,7,288,1
2819,36.92,2018-01-09 15:12:00.000000,2018-01-12 08:22:26.000000,7,11,2
2828,431.85,2018-01-11 14:24:00.000000,2018-01-13 08:26:04.000000,6,220,2
2831,323.21,2018-01-12 04:15:00.000000,2018-01-13 18:19:25.000000,10,310,2
2818,421.46,2018-01-09 09:30:00.000000,2018-01-11 03:16:30.000000,14,122,2
2829,248.72,2018-01-11 19:48:00.000000,2018-01-13 14:02:34.000000,7,331,2
473,54.02,2018-01-17 09:48:00.000000,2018-01-18 15:57:39.000000,12,65,3
2821,288.78,2018-01-10 02:24:00.000000,2018-01-11 06:56:14.000000,2,237,2
2832,54.02,2018-01-12 08:30:00.000000,2018-01-14 20:17:10.000000,2,241,2
2835,145.72,2018-01-12 21:15:00.000000,2018-01-14 00:20:10.000000,12,302,2
2833,35.98,2018-01-12 09:21:00.000000,2018-01-13 18:42:24.000000,5,274,2
2824,107.96,2018-01-10 20:48:00.000000,2018-01-13 04:11:07.000000,1,146,2
2827,195.75,2018-01-11 10:12:00.000000,2018-01-13 08:12:08.000000,10,320,2
460,388.16,2018-01-16 18:42:00.000000,2018-01-18 22:58:28.000000,9,32,3
